ID,Contract Valid Until,Loaned From,Release Clause,Work Rate
215656,2020,,€131K,Medium/ Medium
222569,2019,,€336K,Medium/ Medium
245097,2022,,€401K,Medium/ Medium
236650,2020,,€312K,Medium/ Medium
238186,2019,,€371K,Medium/ Medium
243051,2019,,€203K,Medium/ Medium
230765,2021,,€204K,Medium/ Medium
232557,2019,,€364K,Medium/ Medium
239469,2019,,€228K,Medium/ Medium
240749,2018,,€375K,High/ Medium
245101,2022,,€280K,Medium/ Low
245358,2019,,€173K,Medium/ Medium
230001,2019,,€195K,Medium/ Medium
237937,2019,,€281K,Medium/ High
245361,2021,,€441K,Medium/ Medium
243059,2021,,€375K,Medium/ Low
240245,2020,,€316K,Medium/ Medium
234358,2020,,€218K,Medium/ Medium
245366,2019,,€374K,High/ Medium
239735,2020,,€186K,High/ Medium
243575,2021,,€254K,High/ Medium
244088,2021,,€338K,Medium/ Medium
228217,2019,,€126K,Medium/ Medium
243065,2022,,€312K,Medium/ Medium
207995,2018,,€228K,Medium/ Medium
238715,2020,,€356K,Medium/ Medium
229244,2020,,€217K,Medium/ Medium
244860,2019,,€423K,Medium/ Medium
236413,2023,,€385K,Medium/ Medium
225406,2019,,€158K,Medium/ Medium
240769,2019,,€505K,Medium/ Medium
242305,2019,,€189K,Medium/ Low
245377,2021,,€442K,Medium/ Medium
238466,2020,,€428K,Medium/ Medium
235139,2019,,€259K,Medium/ High
238467,2021,,€336K,Medium/ Medium
242307,2021,,€238K,Low/ High
240772,2019,,€480K,Medium/ Medium
242564,2018,,€93K,Medium/ Medium
242567,2021,,€189K,Medium/ Low
245127,2020,,€336K,Medium/ Medium
234121,2021,,€155K,Medium/ Medium
237705,2019,,€319K,High/ Medium
244361,2021,,€210K,Medium/ Medium
229770,2018,,€263K,High/ Low
242062,2021,,€338K,Medium/ Medium
228239,2019,,€201K,Medium/ Low
244623,2021,,€356K,Medium/ Medium
237714,2019,,€189K,Medium/ Medium
240786,2019,,€210K,Medium/ Medium
245650,2023,,€252K,Medium/ Medium
238995,2021,,€428K,Medium/ Medium
240275,2019,,€428K,High/ High
245651,2022,,€455K,Low/ Medium
226196,2021,,€223K,Medium/ High
241300,2019,,€194K,Medium/ Medium
235413,2023,,€360K,Medium/ Medium
242070,2021,,€338K,Medium/ High
213143,2020,,€219K,High/ Medium
244119,2021,,€176K,Medium/ Medium
237208,2020,,€219K,Medium/ Medium
243608,2020,,€493K,High/ Medium
244634,2021,,€392K,Medium/ Medium
215451,2021,,€203K,Medium/ Medium
244891,"Jun 30, 2019",Legia Warszawa,,Medium/ Medium
237724,2020,,€222K,Medium/ Medium
202141,2022,,€195K,Medium/ Medium
233629,2020,,€428K,Medium/ Medium
239005,2019,,€353K,High/ Medium
241310,2020,,€282K,Medium/ High
245406,2021,,€203K,Medium/ Medium
208544,2019,,€183K,Medium/ Medium
235168,2021,,€282K,Low/ Medium
244640,2021,,€285K,Medium/ Medium
245152,2021,,€540K,High/ Low
241825,2020,,€455K,Medium/ Medium
242594,2021,,€189K,Medium/ Medium
246179,2020,,€394K,High/ Medium
235428,2021,,€248K,Medium/ Medium
243620,2020,,€356K,Medium/ Medium
203429,2019,,€201K,Medium/ Medium
222629,2020,,€223K,Medium/ Medium
243365,2021,,€160K,Low/ Medium
243622,2020,,€123K,Medium/ Medium
245415,2021,,€138K,Medium/ Medium
242088,2021,,€165K,High/ Medium
244904,2021,,€228K,Medium/ High
240042,2018,,€375K,Medium/ Medium
242090,2019,,€218K,Medium/ Low
243370,2019,,€231K,Medium/ Medium
240555,2019,,€210K,High/ Medium
243372,2021,,€356K,Medium/ Medium
245420,2023,,€259K,Medium/ Medium
236717,2021,,€319K,Medium/ Medium
245421,2023,,€259K,Medium/ Medium
232878,2021,,€240K,Medium/ Medium
233390,2021,,€282K,Medium/ High
241582,2018,,€245K,Medium/ Medium
244654,2019,,€174K,Medium/ Medium
241328,2019,,€288K,Medium/ Medium
244657,2021,,€300K,Medium/ Medium
245169,,,,Medium/ Medium
231602,2019,,€312K,Medium/ Medium
232370,2021,,€180K,Medium/ High
246450,2019,,€451K,Medium/ Medium
237235,2019,,€319K,Medium/ Medium
244659,2018,,€189K,Medium/ Low
237236,2021,,€368K,Medium/ Medium
242612,2021,,€356K,High/ Medium
228533,2018,,€119K,Medium/ Medium
231861,2021,,€298K,Medium/ Medium
243893,2021,,€231K,High/ Medium
231606,2021,,€485K,High/ Low
240310,2019,,€198K,Medium/ Medium
241593,2022,,€329K,Medium/ Medium
243897,2023,,€394K,High/ Low
242874,2021,,€282K,Medium/ High
138427,2019,,€53K,High/ High
232635,2021,,€375K,Medium/ Medium
233915,"Jun 30, 2019",Coventry City,,High/ Low
242107,"Jun 30, 2019",Al Nassr,,Medium/ Medium
243387,2018,,€368K,Medium/ Medium
239548,2021,,€442K,High/ Low
225981,2019,,€145K,Medium/ Medium
241597,2019,,€106K,Medium/ Medium
243646,2020,,€338K,Medium/ Medium
241344,2022,,€312K,High/ High
231617,2019,,€254K,Medium/ Medium
243137,2021,,€256K,Medium/ Medium
245442,2019,,€201K,Medium/ Medium
241859,2021,,€364K,Medium/ Medium
234692,2019,,€164K,Medium/ Medium
238789,2018,,€217K,Low/ Medium
234950,2021,,€189K,Medium/ Low
181702,2021,,€25K,Medium/ Medium
233931,2019,,€338K,Medium/ Medium
241355,2019,,€480K,Medium/ Medium
245451,2021,,€174K,Medium/ Medium
233932,2021,,€203K,Medium/ Medium
242636,2018,,€210K,Medium/ Medium
242893,2021,,€375K,Medium/ Medium
237262,2021,,€221K,Medium/ Low
242382,2019,,€435K,Medium/ Medium
237519,2020,,€145K,High/ Low
240336,2019,,€273K,Medium/ High
225489,,,,Medium/ Medium
231889,2018,,€245K,Medium/ Medium
231122,2019,,€218K,Medium/ Low
238546,"Jun 30, 2019",Al Nassr,,Medium/ Medium
243410,2020,,€248K,Medium/ Medium
238035,2019,,€319K,Medium/ Medium
240340,2019,,€218K,Medium/ Medium
236758,2020,,€174K,Medium/ Medium
238806,2020,,€248K,Medium/ Medium
242134,2019,,€203K,High/ Medium
228313,2019,,€312K,Medium/ Medium
238298,2021,,€340K,Medium/ Medium
244442,2019,,€137K,Medium/ Medium
231387,2019,,€219K,Medium/ Medium
205276,2022,,€119K,Medium/ Medium
244188,2020,,€490K,High/ Medium
235741,2019,,€338K,Medium/ Medium
243679,2019,,€248K,Medium/ Medium
219872,2018,,€175K,High/ Medium
245472,2021,,€356K,Medium/ Medium
218593,2019,,€176K,Medium/ Medium
232418,2021,,€63K,Medium/ Medium
208355,2018,,€211K,Medium/ Medium
228067,2023,,€106K,Medium/ Medium
238051,2021,,€218K,Medium/ Medium
239076,2020,,€291K,Medium/ Medium
238309,2020,,€189K,Medium/ Medium
240869,2021,,€293K,Medium/ Medium
222182,2019,,€151K,Medium/ Medium
236774,,,,High/ Medium
240614,2019,,€312K,Medium/ Medium
246246,2023,,€228K,Medium/ Medium
242407,2019,,€273K,Medium/ Medium
243175,2021,,€189K,Medium/ Medium
244711,2021,,€234K,Medium/ Medium
222185,2019,,€259K,Medium/ Medium
240105,2021,,€266K,Medium/ Medium
243689,2020,,€186K,High/ Medium
245737,"Jun 30, 2019",Al Hilal,,Medium/ Medium
242154,2022,,€300K,Medium/ Medium
244970,2021,,€254K,Medium/ Medium
245482,2022,,€222K,Medium/ Medium
198891,2018,,€163K,Medium/ Medium
221163,2019,,€145K,Medium/ Medium
239595,2019,,€238K,Medium/ Medium
243947,2021,,€264K,Medium/ Medium
245739,2021,,€215K,Medium/ Medium
242924,2021,,€356K,High/ Medium
230893,2021,,€273K,Medium/ Medium
222190,2020,,€198K,High/ Medium
242415,2018,,€282K,Medium/ Medium
222192,2021,,€245K,Medium/ Medium
236529,"Jun 30, 2019",Brighton & Hove Albion,,Medium/ Medium
245233,2021,,€353K,Medium/ Medium
223987,2019,,€254K,Medium/ Medium
244468,2022,,€452K,Medium/ Medium
244214,2020,,€404K,Medium/ High
237559,2021,,€473K,Medium/ Medium
244983,2021,,€264K,Medium/ Medium
245751,2023,,€410K,Medium/ Medium
244216,2020,,€380K,Low/ Medium
234234,,,,Medium/ High
208635,2022,,€95K,Medium/ Low
235260,2021,,€160K,Medium/ Medium
238076,2021,,€137K,Medium/ Medium
245501,2019,,€315K,Medium/ Medium
228606,2018,,€210K,Medium/ Medium
240894,2020,,€333K,Medium/ Medium
245247,2021,,€224K,Medium/ Medium
246271,2021,,€273K,Medium/ Medium
245506,2021,,€209K,Medium/ Medium
231683,2020,,€203K,Medium/ Low
235267,"Jun 30, 2019",Luton Town,,Medium/ Medium
230148,2019,,€294K,Medium/ Medium
245508,2021,,€209K,Medium/ Medium
240390,2018,,€240K,Medium/ Medium
245510,2021,,€266K,High/ Medium
240649,2020,,€405K,High/ Medium
229130,2018,,€158K,Medium/ Medium
239882,2019,,€215K,Medium/ Medium
236811,2021,,€171K,Medium/ Low
242443,2021,,€316K,Medium/ Medium
245771,2019,,€404K,Medium/ Medium
242700,2020,,€223K,Medium/ Medium
233741,2018,,€189K,Medium/ Medium
245518,2021,,€259K,Medium/ Medium
245519,2020,,€276K,Medium/ Medium
245267,2021,,€222K,Medium/ Medium
234260,2021,,€210K,Medium/ Medium
242452,2020,,€404K,Medium/ Medium
243476,2021,,€340K,Medium/ Medium
245524,2023,,€278K,Medium/ Medium
246550,2021,,€380K,Medium/ Medium
242199,2019,,€160K,Medium/ Medium
221464,2023,,€171K,Medium/ Medium
244505,2021,,€217K,Medium/ Medium
220190,2020,,€162K,Medium/ Medium
235806,2021,,€372K,Medium/ Medium
242462,2021,,€356K,Medium/ Medium
244510,2019,,€401K,Medium/ Medium
192542,2018,,€109K,Low/ Medium
213535,2023,,€90K,Medium/ Medium
230943,2021,,€293K,Medium/ Medium
244256,2019,,€316K,Medium/ Medium
244768,2021,,€372K,Medium/ Medium
233505,2019,,€328K,Medium/ Medium
241953,"Jan 20, 2019",Sheffield United,,Medium/ Medium
208930,2022,,€170K,Medium/ Medium
235556,2019,,€167K,Medium/ Medium
241956,2018,,€159K,Medium/ Low
193317,2018,,€146K,Low/ Medium
213542,2023,,€159K,Medium/ Medium
243750,2020,,€174K,Medium/ Medium
242727,2021,,€380K,High/ High
244776,2021,,€157K,Medium/ Medium
238378,2020,,€338K,High/ Medium
169515,2019,,€105K,Medium/ Medium
241707,2021,,€404K,Medium/ Medium
237869,2021,,€248K,Medium/ Medium
243501,2020,,€470K,Medium/ Medium
243246,2019,,€218K,High/ High
244782,2019,,€353K,Medium/ Medium
226352,"Jan 1, 2019",Fleetwood Town,,Medium/ Medium
244016,2021,,€180K,Medium/ Medium
241201,2021,,€174K,Medium/ Medium
233523,2020,,€356K,Medium/ Medium
240947,2019,,€404K,Medium/ Medium
223029,2021,,€264K,Medium/ Medium
237365,2018,,€203K,High/ Medium
242229,2018,,€305K,Medium/ Medium
245813,2022,,€278K,High/ Medium
245814,2021,,€222K,Medium/ Medium
234039,2019,,€429K,Medium/ Medium
234040,2021,,€428K,Medium/ Medium
240697,2023,,€451K,Medium/ Medium
246329,2021,,€451K,Medium/ Medium
232251,2021,,€423K,Medium/ Medium
239931,2021,,€224K,High/ Medium
222524,2021,,€248K,High/ Low
244796,2020,,€509K,Medium/ Medium
226109,2019,,€254K,High/ Medium
242497,2021,,€336K,Medium/ Medium
241988,2021,,€174K,High/ Medium
243012,2021,,€296K,Medium/ Medium
243269,2020,,€420K,Low/ Medium
244293,2020,,€455K,Medium/ Medium
245061,2021,,€365K,Medium/ Medium
232518,2021,,€198K,Medium/ Medium
222279,2019,,€245K,Medium/ Medium
240967,2020,,€446K,Medium/ Medium
242759,2021,,€182K,Medium/ Medium
240968,2019,,€396K,Medium/ Medium
242251,2019,,€263K,Medium/ Medium
245067,2021,,€338K,High/ Medium
242509,2021,,€217K,Medium/ High
245069,2021,,€174K,Medium/ Medium
240462,2019,,€294K,Medium/ Medium
244814,2019,,€264K,Medium/ Medium
242262,2019,,€131K,Medium/ Medium
242774,2021,,€289K,Medium/ Medium
225367,2019,,€210K,Medium/ Medium
233815,2018,,€245K,Medium/ Medium
222297,2021,,€151K,Medium/ Medium
245849,2021,,€300K,Medium/ High
234842,2019,,€356K,Medium/ Medium
244314,2018,,€189K,Medium/ Medium
209244,2019,,€146K,Medium/ Medium
240732,2019,,€273K,Medium/ Medium
245341,2019,,€441K,Medium/ Medium
245597,2025,,€436K,Medium/ Medium
240990,2020,,€385K,Medium/ Medium
242782,2018,,€193K,Medium/ Medium
182366,2018,,€109K,Medium/ Medium
199008,2018,,€109K,Medium/ Medium
231520,2020,,€344K,Medium/ Medium
233824,2021,,€428K,High/ Medium
243041,2020,,€374K,Medium/ Medium
138083,2019,,€53K,Low/ Medium
245603,2019,,€540K,Low/ Medium
234084,2021,,€146K,Medium/ Medium
245604,2020,,€499K,Medium/ Medium
243301,2020,,€238K,Medium/ Low
228198,,,,High/ Medium
225127,"Jun 30, 2019",Swansea City,,Medium/ High
235624,2021,,€171K,Low/ Medium
237928,2019,,€356K,High/ Medium
242537,2020,,€380K,Medium/ Medium
245356,2021,,€266K,Medium/ Medium
235375,2021,,€155K,Medium/ Medium
237935,2018,,€263K,Medium/ Medium
238447,2021,,€189K,Medium/ Medium
245359,2019,,€155K,Medium/ Medium
233328,2019,,€198K,Medium/ Medium
232818,2021,,€404K,Medium/ Medium
245874,2021,,€309K,Medium/ Medium
230771,2020,,€451K,Medium/ Medium
243827,2019,,€404K,Medium/ Medium
235124,2019,,€364K,Medium/ Medium
232565,2020,,€93K,Medium/ Medium
232821,2021,,€146K,Medium/ Medium
232822,2021,,€218K,Medium/ Medium
239222,2021,,€429K,Medium/ Medium
226423,2020,,€228K,Medium/ Medium
235383,2019,,€130K,Medium/ Medium
244599,2021,,€332K,Medium/ Medium
244858,2021,,€441K,Medium/ Medium
244093,2019,,€231K,Medium/ Medium
244861,2019,,€334K,Medium/ Medium
230014,2019,,€254K,Medium/ Medium
235650,2021,,€326K,High/ Medium
242566,2021,,€174K,Medium/ Medium
242568,2021,,€356K,Medium/ Medium
242057,2019,,€263K,High/ Medium
245387,2019,,€203K,Medium/ Medium
243341,2018,,€171K,Medium/ Medium
243342,2020,,€428K,High/ Medium
245135,2021,,€428K,High/ Medium
237201,2018,,€153K,Medium/ Medium
238993,2019,,€451K,Medium/ Low
242321,2019,,€428K,Medium/ Medium
238482,2019,,€215K,Medium/ Medium
227219,"Jun 30, 2019",Aston Villa,,Medium/ High
225940,2018,,€375K,Medium/ Medium
229268,2018,,€174K,Medium/ Medium
243860,2022,,€475K,Medium/ Medium
242325,2021,,€234K,High/ Medium
240537,2021,,€149K,Medium/ Medium
242585,2018,,€119K,Medium/ Medium
243353,2021,,€523K,Medium/ High
210330,2019,,€219K,Medium/ Medium
242074,2020,,€466K,Medium/ Low
222108,2019,,€210K,Medium/ Medium
243356,2019,,€311K,Medium/ Medium
235421,2019,,€182K,Medium/ Medium
244637,2021,,€228K,Medium/ Medium
239007,2020,,€473K,High/ Low
240543,2021,,€209K,Medium/ Medium
236706,2019,,€338K,High/ Medium
243106,2020,,€194K,Medium/ Medium
244386,2021,,€311K,Medium/ Medium
241573,2018,,€202K,Medium/ Medium
244645,2020,,€175K,Medium/ Medium
245414,2021,,€372K,Medium/ Medium
230055,2019,,€252K,Medium/ Medium
240553,2021,,€170K,Medium/ Medium
241577,2019,,€347K,Medium/ Medium
244905,2021,,€228K,Medium/ Medium
244651,2020,,€263K,Medium/ Medium
234412,"Jan 5, 2019",Fleetwood Town,,High/ Medium
237228,2022,,€344K,Low/ Medium
245164,,,,Medium/ Medium
244914,2019,,€228K,Medium/ Medium
242867,2019,,€319K,Medium/ Medium
245171,2020,,€300K,Medium/ Medium
246195,2021,,€338K,Medium/ Medium
246451,2022,,€475K,Medium/ Medium
244916,2021,,€248K,Medium/ Medium
222901,2023,,€171K,Medium/ Medium
230069,2020,,€353K,Medium/ Medium
181685,2018,,€109K,High/ Low
236470,2021,,€217K,Medium/ Medium
240822,2020,,€451K,Medium/ Medium
237751,2021,,€13K,Medium/ Medium
242872,2021,,€151K,High/ Medium
239801,2019,,€404K,High/ Medium
245945,2018,,€183K,Medium/ Medium
229306,2019,,€195K,Medium/ Medium
232634,2021,,€338K,Medium/ Medium
243131,,,,Medium/ High
245435,2021,,€171K,Medium/ Medium
242877,2022,,€329K,Medium/ Medium
232638,2021,,€218K,Medium/ Medium
241087,2021,,€264K,Medium/ Medium
243136,2021,,€356K,Medium/ Medium
244928,2021,,€332K,Medium/ Medium
243905,2021,,€298K,Medium/ Medium
242114,2023,,€410K,Medium/ Medium
220611,2019,,€176K,Medium/ Medium
240323,2020,,€480K,Medium/ Medium
242115,2020,,€183K,Medium/ Medium
244165,2020,,€217K,Medium/ Medium
244933,2021,,€419K,Medium/ Medium
240838,2021,,€440K,Medium/ Medium
228040,2019,,€282K,Medium/ Medium
240330,2020,,€222K,Medium/ Medium
245706,2021,,€316K,Medium/ Medium
225740,2018,,€235K,High/ Medium
243916,2022,,€560K,High/ Low
245453,2021,,€380K,Medium/ Medium
244430,2019,,€193K,Medium/ Medium
228049,2022,,€329K,Medium/ Medium
243921,2021,,€186K,Medium/ Medium
244177,2019,,€311K,Medium/ Medium
244689,2021,,€158K,Medium/ Medium
243154,2021,,€356K,Medium/ Medium
233683,2020,,€306K,Medium/ Medium
245460,2021,,€171K,Medium/ Medium
242903,2019,,€204K,Medium/ Medium
244439,2019,,€137K,Medium/ Medium
245207,2021,,€370K,Medium/ Medium
225498,2019,,€215K,Medium/ Medium
235994,2019,,€380K,Medium/ Medium
241882,2021,,€131K,Medium/ Medium
226014,2018,,€193K,Medium/ Medium
238816,2019,,€404K,High/ Medium
243936,2020,,€155K,Medium/ Medium
242913,2021,,€235K,Medium/ Medium
244198,2019,,€248K,Medium/ Medium
232679,2018,,€93K,Medium/ Medium
242151,2018,,€500K,Medium/ Medium
237802,2019,,€126K,Medium/ Medium
222187,2021,,€223K,Medium/ Medium
231659,2019,,€404K,High/ Low
233451,2018,,€245K,Medium/ Medium
245484,2022,,€232K,High/ High
245740,2018,,€108K,High/ Medium
245485,2021,,€356K,Medium/ Medium
241646,2020,,€455K,Medium/ Medium
240111,2019,,€231K,Medium/ Medium
244207,2023,,€428K,Medium/ Medium
245489,2018,,€160K,Medium/ Medium
244211,2021,,€353K,Medium/ Medium
223988,"Jun 30, 2019",Reading,,Medium/ Medium
243188,2021,,€480K,Medium/ Medium
246260,2021,,€356K,Medium/ Medium
235770,2021,,€404K,Medium/ Medium
236794,2020,,€160K,Medium/ Medium
243194,2020,,€455K,Medium/ Medium
235771,2021,,€451K,Medium/ Medium
240124,2021,,€356K,Medium/ Medium
241916,2018,,€203K,Medium/ Medium
244220,2020,,€450K,Medium/ Medium
242173,2018,,€203K,Low/ High
229375,"Jun 30, 2019",Fulham,,Medium/ Low
238335,2021,,€293K,Medium/ Medium
240384,2018,,€145K,Medium/ Medium
244225,2018,,€131K,Medium/ Medium
242179,2021,,€303K,Medium/ Medium
235013,2018,,€195K,Medium/ High
236551,2021,,€309K,Medium/ Medium
233481,2020,,€195K,Medium/ Medium
243721,2019,,€281K,Medium/ Medium
243466,2021,,€353K,High/ Medium
228108,2018,,€158K,Medium/ Medium
243212,2019,,€270K,Medium/ Medium
228109,2018,,€239K,Medium/ Medium
235535,2019,,€176K,Medium/ Medium
240143,2019,,€193K,Medium/ Medium
245775,2021,,€160K,High/ Medium
230160,2021,,€309K,Low/ Medium
243219,2021,,€186K,Medium/ Medium
244755,2021,,€124K,Medium/ Medium
246035,2019,,€424K,Medium/ Low
233237,2021,,€140K,Medium/ Medium
242197,2020,,€145K,Medium/ Medium
245269,2023,,€167K,Medium/ Medium
246549,2021,,€156K,Medium/ Medium
229398,2019,,€328K,Medium/ High
241432,2019,,€356K,Medium/ Medium
244760,2021,,€153K,Medium/ Medium
246552,2019,,€93K,Medium/ Medium
241433,2021,,€356K,High/ High
244761,2022,,€116K,Medium/ Medium
246041,2021,,€296K,Medium/ Medium
235804,2020,,€160K,High/ Medium
242972,2019,,€140K,Medium/ Medium
242717,2019,,€354K,Medium/ Medium
231199,2020,,€195K,High/ Medium
238368,2021,,€333K,Medium/ Medium
241440,2019,,€263K,Medium/ Medium
246048,2021,,€263K,Low/ Medium
244513,2021,,€263K,Medium/ Medium
240674,2019,,€354K,Medium/ Medium
235811,2018,,€283K,Medium/ Medium
240419,2021,,€193K,Medium/ Medium
242723,2021,,€140K,Medium/ Low
208932,2019,,€104K,Medium/ Medium
246052,2020,,€303K,Medium/ High
243493,2019,,€358K,High/ Medium
242726,2021,,€285K,Medium/ Medium
237865,2019,,€215K,Medium/ Medium
245545,2021,,€158K,Medium/ Medium
237866,2021,,€356K,High/ Medium
244522,2020,,€165K,Medium/ Low
217645,2023,,€25K,Low/ Medium
241453,2019,,€195K,Medium/ Medium
244781,2019,,€249K,Medium/ Medium
226094,2019,,€145K,Medium/ Medium
246063,2019,,€244K,Medium/ Medium
224819,2019,,€319K,Medium/ Medium
242996,2021,,€186K,Medium/ Medium
244533,2021,,€128K,Medium/ Medium
233526,,,,Medium/ Low
241206,2021,,€102K,Medium/ Medium
245558,2021,,€35K,Medium/ Medium
241207,2021,,€102K,Medium/ Medium
244279,2020,,€334K,High/ Medium
246327,2019,,€249K,Medium/ Medium
220216,2018,,€140K,Low/ Medium
235064,2019,,€328K,Medium/ Medium
240696,"Jan 12, 2019",Oxford United,,Medium/ Medium
245560,2019,,€210K,Low/ High
240955,2021,,€300K,Medium/ Medium
241980,2021,,€302K,Medium/ High
246076,2020,,€259K,Medium/ Medium
241982,2022,,€435K,Medium/ Medium
241471,2020,,€361K,Medium/ Medium
242240,2019,,€244K,Medium/ Medium
237125,2021,,€291K,Medium/ Medium
246085,2019,,€100K,Medium/ Medium
245574,2021,,€167K,Medium/ Medium
246090,2021,,€326K,Medium/ Medium
225867,2020,,€215K,Medium/ Medium
237387,2019,,€379K,Medium/ Medium
239435,2019,,€215K,Medium/ Low
244299,2019,,€309K,Medium/ Medium
240460,2021,,€130K,Medium/ Medium
244812,2021,,€270K,Medium/ Medium
