ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
233052,56.0,57.0,28.0,56.0,43.0,64.0,52.0,53.0,53.0,58.0,70.0,69.0,69.0,50.0,67.0,57.0,35.0,59.0,50.0,54.0,36.0,29.0,56.0,55.0,51.0,51.0,30.0,35.0,34.0
241244,60.0,42.0,47.0,61.0,33.0,60.0,40.0,34.0,59.0,57.0,74.0,70.0,77.0,48.0,72.0,48.0,35.0,68.0,58.0,34.0,56.0,56.0,42.0,49.0,48.0,48.0,54.0,58.0,55.0
242012,25.0,62.0,66.0,41.0,45.0,53.0,26.0,22.0,29.0,49.0,75.0,82.0,51.0,46.0,51.0,60.0,70.0,56.0,65.0,46.0,65.0,19.0,61.0,43.0,56.0,40.0,24.0,24.0,23.0
224093,61.0,37.0,49.0,49.0,37.0,53.0,45.0,42.0,45.0,57.0,78.0,83.0,68.0,57.0,71.0,46.0,62.0,78.0,73.0,35.0,68.0,46.0,49.0,41.0,42.0,48.0,63.0,59.0,58.0
224349,12.0,13.0,8.0,26.0,9.0,16.0,17.0,20.0,18.0,26.0,41.0,42.0,33.0,52.0,53.0,24.0,67.0,21.0,61.0,11.0,34.0,18.0,6.0,31.0,27.0,22.0,12.0,9.0,11.0
229725,57.0,55.0,45.0,57.0,54.0,61.0,67.0,64.0,51.0,59.0,77.0,78.0,80.0,52.0,80.0,56.0,76.0,68.0,39.0,50.0,40.0,35.0,53.0,55.0,45.0,54.0,37.0,41.0,40.0
232541,41.0,48.0,41.0,66.0,39.0,60.0,44.0,37.0,62.0,57.0,75.0,79.0,73.0,56.0,72.0,49.0,57.0,78.0,68.0,43.0,41.0,43.0,59.0,55.0,46.0,57.0,50.0,51.0,46.0
239965,31.0,62.0,55.0,41.0,43.0,62.0,37.0,30.0,33.0,59.0,62.0,65.0,67.0,58.0,49.0,55.0,56.0,52.0,73.0,46.0,43.0,15.0,62.0,49.0,63.0,56.0,50.0,13.0,19.0
231262,14.0,7.0,11.0,20.0,9.0,14.0,12.0,12.0,18.0,10.0,29.0,15.0,30.0,57.0,47.0,23.0,63.0,42.0,41.0,7.0,16.0,14.0,7.0,46.0,17.0,33.0,8.0,11.0,14.0
241502,34.0,62.0,55.0,45.0,43.0,57.0,58.0,28.0,27.0,52.0,79.0,81.0,61.0,45.0,57.0,60.0,71.0,46.0,73.0,54.0,30.0,23.0,59.0,49.0,50.0,46.0,22.0,20.0,15.0
242014,59.0,66.0,67.0,63.0,58.0,57.0,46.0,43.0,53.0,51.0,68.0,70.0,62.0,55.0,56.0,64.0,68.0,64.0,67.0,64.0,61.0,12.0,63.0,48.0,57.0,55.0,39.0,25.0,28.0
245598,55.0,36.0,61.0,72.0,42.0,61.0,46.0,48.0,65.0,60.0,66.0,59.0,52.0,56.0,64.0,56.0,64.0,55.0,59.0,38.0,66.0,50.0,33.0,62.0,52.0,48.0,58.0,57.0,65.0
244576,34.0,27.0,55.0,39.0,31.0,38.0,26.0,34.0,38.0,36.0,62.0,53.0,49.0,54.0,57.0,39.0,73.0,63.0,64.0,26.0,53.0,53.0,30.0,31.0,40.0,43.0,61.0,66.0,71.0
245856,24.0,64.0,55.0,41.0,61.0,63.0,48.0,26.0,33.0,60.0,67.0,66.0,71.0,53.0,75.0,62.0,62.0,52.0,51.0,55.0,29.0,19.0,57.0,37.0,56.0,35.0,21.0,18.0,16.0
210785,15.0,14.0,18.0,22.0,13.0,14.0,15.0,12.0,20.0,24.0,49.0,43.0,39.0,60.0,38.0,22.0,56.0,32.0,63.0,20.0,25.0,21.0,18.0,27.0,16.0,49.0,11.0,14.0,16.0
215649,60.0,55.0,36.0,59.0,46.0,56.0,61.0,59.0,58.0,59.0,55.0,60.0,74.0,58.0,74.0,53.0,44.0,84.0,44.0,52.0,34.0,41.0,52.0,64.0,41.0,63.0,40.0,36.0,45.0
240481,38.0,28.0,49.0,62.0,29.0,49.0,46.0,37.0,61.0,54.0,53.0,52.0,66.0,57.0,76.0,53.0,54.0,61.0,66.0,28.0,74.0,55.0,43.0,59.0,45.0,45.0,57.0,56.0,51.0
245601,14.0,6.0,15.0,24.0,8.0,10.0,15.0,11.0,30.0,15.0,29.0,21.0,32.0,43.0,29.0,25.0,58.0,20.0,70.0,7.0,25.0,15.0,8.0,51.0,11.0,40.0,7.0,11.0,13.0
231266,59.0,54.0,58.0,65.0,40.0,60.0,60.0,40.0,61.0,60.0,60.0,61.0,81.0,57.0,86.0,59.0,58.0,60.0,65.0,48.0,64.0,30.0,50.0,60.0,52.0,58.0,26.0,48.0,45.0
244066,13.0,9.0,14.0,24.0,7.0,12.0,12.0,13.0,22.0,17.0,36.0,38.0,43.0,57.0,39.0,18.0,67.0,29.0,62.0,8.0,28.0,14.0,10.0,31.0,18.0,32.0,12.0,11.0,11.0
186722,56.0,54.0,50.0,60.0,53.0,59.0,54.0,46.0,56.0,58.0,72.0,64.0,73.0,59.0,76.0,61.0,68.0,67.0,54.0,54.0,41.0,20.0,57.0,60.0,56.0,54.0,24.0,20.0,15.0
208995,53.0,41.0,45.0,60.0,40.0,55.0,50.0,39.0,54.0,65.0,72.0,72.0,74.0,61.0,75.0,53.0,76.0,75.0,66.0,41.0,56.0,45.0,55.0,46.0,49.0,45.0,28.0,55.0,52.0
239972,21.0,15.0,54.0,47.0,13.0,25.0,16.0,14.0,27.0,28.0,36.0,29.0,34.0,56.0,52.0,28.0,62.0,55.0,68.0,18.0,62.0,66.0,15.0,12.0,13.0,64.0,60.0,65.0,62.0
183140,12.0,12.0,19.0,34.0,12.0,11.0,20.0,16.0,25.0,23.0,59.0,61.0,66.0,57.0,51.0,25.0,52.0,28.0,71.0,18.0,38.0,21.0,11.0,18.0,16.0,45.0,20.0,19.0,11.0
227941,11.0,17.0,20.0,27.0,19.0,13.0,14.0,20.0,38.0,24.0,48.0,48.0,49.0,59.0,57.0,16.0,57.0,45.0,69.0,13.0,22.0,25.0,18.0,42.0,29.0,39.0,14.0,11.0,16.0
232549,11.0,10.0,15.0,26.0,7.0,16.0,12.0,14.0,22.0,17.0,25.0,28.0,40.0,53.0,44.0,24.0,48.0,21.0,59.0,9.0,17.0,8.0,7.0,28.0,18.0,37.0,7.0,13.0,12.0
233829,50.0,30.0,39.0,50.0,36.0,64.0,47.0,38.0,37.0,50.0,73.0,76.0,74.0,58.0,79.0,38.0,60.0,65.0,48.0,34.0,54.0,53.0,50.0,45.0,42.0,50.0,63.0,66.0,64.0
244581,44.0,32.0,49.0,52.0,32.0,62.0,36.0,27.0,49.0,57.0,75.0,81.0,55.0,53.0,59.0,30.0,62.0,64.0,68.0,28.0,55.0,55.0,52.0,45.0,38.0,56.0,57.0,65.0,59.0
224870,31.0,64.0,59.0,49.0,60.0,52.0,37.0,31.0,33.0,51.0,71.0,69.0,72.0,49.0,73.0,70.0,60.0,50.0,56.0,61.0,51.0,20.0,59.0,50.0,69.0,44.0,18.0,21.0,14.0
182118,61.0,52.0,53.0,57.0,59.0,63.0,62.0,47.0,57.0,64.0,76.0,71.0,75.0,62.0,69.0,62.0,55.0,62.0,55.0,60.0,48.0,47.0,61.0,61.0,66.0,67.0,36.0,53.0,35.0
228199,62.0,59.0,47.0,44.0,45.0,62.0,55.0,61.0,31.0,60.0,80.0,77.0,71.0,64.0,81.0,53.0,48.0,53.0,60.0,52.0,27.0,19.0,61.0,49.0,66.0,52.0,16.0,21.0,19.0
242023,58.0,22.0,45.0,52.0,31.0,62.0,41.0,29.0,58.0,56.0,74.0,72.0,63.0,52.0,70.0,38.0,58.0,64.0,52.0,28.0,42.0,58.0,45.0,39.0,42.0,55.0,64.0,61.0,57.0
241256,42.0,31.0,51.0,58.0,41.0,42.0,34.0,42.0,55.0,53.0,76.0,76.0,72.0,58.0,67.0,51.0,62.0,73.0,58.0,43.0,64.0,60.0,37.0,53.0,51.0,58.0,56.0,61.0,55.0
244840,60.0,32.0,48.0,56.0,30.0,58.0,69.0,66.0,43.0,60.0,76.0,79.0,63.0,52.0,62.0,80.0,60.0,65.0,60.0,57.0,58.0,53.0,50.0,45.0,33.0,44.0,55.0,58.0,56.0
245864,48.0,61.0,55.0,56.0,42.0,62.0,45.0,39.0,45.0,51.0,84.0,81.0,78.0,53.0,72.0,63.0,62.0,51.0,76.0,62.0,30.0,16.0,59.0,48.0,60.0,53.0,15.0,13.0,19.0
53352,45.0,33.0,52.0,65.0,37.0,55.0,44.0,48.0,62.0,65.0,46.0,47.0,38.0,59.0,71.0,60.0,75.0,79.0,72.0,54.0,77.0,63.0,49.0,45.0,38.0,64.0,57.0,58.0,54.0
241001,52.0,65.0,49.0,53.0,58.0,66.0,55.0,44.0,50.0,63.0,68.0,71.0,65.0,45.0,84.0,75.0,38.0,58.0,52.0,58.0,32.0,19.0,55.0,51.0,67.0,55.0,29.0,29.0,32.0
243049,57.0,44.0,56.0,63.0,47.0,57.0,53.0,54.0,59.0,60.0,69.0,71.0,64.0,59.0,63.0,56.0,65.0,54.0,57.0,53.0,60.0,58.0,45.0,60.0,51.0,57.0,58.0,58.0,57.0
243305,45.0,55.0,52.0,63.0,45.0,64.0,47.0,46.0,61.0,61.0,67.0,63.0,65.0,56.0,69.0,56.0,68.0,68.0,57.0,50.0,55.0,56.0,44.0,49.0,42.0,46.0,58.0,59.0,59.0
245353,36.0,74.0,63.0,50.0,41.0,47.0,46.0,39.0,34.0,54.0,55.0,51.0,59.0,55.0,69.0,58.0,63.0,52.0,50.0,57.0,32.0,13.0,60.0,52.0,66.0,52.0,22.0,21.0,17.0
228714,47.0,60.0,49.0,51.0,61.0,61.0,62.0,54.0,44.0,62.0,79.0,73.0,78.0,62.0,84.0,57.0,69.0,58.0,41.0,59.0,36.0,22.0,59.0,49.0,56.0,62.0,21.0,16.0,19.0
239466,36.0,66.0,53.0,48.0,53.0,59.0,47.0,41.0,39.0,63.0,67.0,50.0,67.0,58.0,69.0,58.0,62.0,51.0,54.0,56.0,32.0,20.0,62.0,48.0,55.0,55.0,23.0,15.0,16.0
233067,12.0,18.0,11.0,26.0,19.0,20.0,22.0,13.0,32.0,28.0,49.0,54.0,41.0,50.0,46.0,22.0,63.0,23.0,44.0,17.0,28.0,28.0,7.0,41.0,19.0,42.0,10.0,14.0,12.0
245867,56.0,48.0,40.0,55.0,46.0,67.0,51.0,41.0,46.0,66.0,84.0,83.0,87.0,41.0,85.0,59.0,44.0,45.0,30.0,40.0,39.0,20.0,45.0,52.0,61.0,47.0,26.0,21.0,22.0
205932,50.0,59.0,51.0,58.0,57.0,59.0,52.0,44.0,55.0,60.0,72.0,70.0,62.0,60.0,63.0,56.0,62.0,64.0,64.0,57.0,42.0,36.0,59.0,52.0,48.0,55.0,35.0,35.0,32.0
233324,11.0,9.0,14.0,15.0,6.0,11.0,11.0,14.0,22.0,16.0,27.0,20.0,35.0,57.0,31.0,20.0,45.0,16.0,52.0,7.0,23.0,6.0,5.0,33.0,18.0,43.0,14.0,14.0,12.0
239468,49.0,34.0,65.0,67.0,33.0,54.0,44.0,41.0,64.0,59.0,44.0,61.0,50.0,58.0,74.0,56.0,55.0,58.0,46.0,40.0,60.0,59.0,40.0,43.0,49.0,48.0,59.0,60.0,58.0
245612,59.0,36.0,64.0,61.0,31.0,58.0,33.0,31.0,61.0,54.0,67.0,60.0,56.0,59.0,60.0,57.0,64.0,62.0,68.0,48.0,66.0,55.0,41.0,40.0,37.0,53.0,58.0,62.0,54.0
198253,17.0,11.0,12.0,27.0,18.0,11.0,11.0,20.0,26.0,17.0,32.0,30.0,39.0,53.0,35.0,16.0,54.0,28.0,55.0,11.0,27.0,11.0,11.0,31.0,11.0,40.0,10.0,13.0,16.0
234861,26.0,24.0,57.0,45.0,27.0,37.0,30.0,34.0,41.0,44.0,54.0,54.0,63.0,49.0,61.0,36.0,72.0,52.0,73.0,29.0,57.0,54.0,25.0,32.0,39.0,48.0,59.0,61.0,62.0
243821,63.0,60.0,40.0,66.0,52.0,60.0,50.0,42.0,61.0,58.0,62.0,68.0,58.0,43.0,65.0,62.0,43.0,46.0,57.0,42.0,30.0,20.0,52.0,59.0,66.0,50.0,39.0,35.0,29.0
223599,52.0,50.0,59.0,60.0,40.0,59.0,44.0,56.0,56.0,62.0,58.0,60.0,63.0,61.0,78.0,49.0,65.0,70.0,67.0,54.0,32.0,52.0,58.0,57.0,63.0,46.0,39.0,52.0,48.0
231536,60.0,58.0,42.0,55.0,54.0,62.0,57.0,49.0,49.0,62.0,76.0,79.0,67.0,45.0,74.0,55.0,49.0,53.0,38.0,42.0,34.0,22.0,53.0,54.0,63.0,50.0,28.0,28.0,29.0
220529,55.0,50.0,56.0,62.0,43.0,60.0,50.0,50.0,60.0,60.0,60.0,60.0,61.0,60.0,61.0,64.0,67.0,68.0,55.0,50.0,64.0,58.0,59.0,52.0,53.0,50.0,59.0,54.0,55.0
236657,62.0,37.0,53.0,64.0,30.0,50.0,52.0,59.0,60.0,59.0,62.0,66.0,63.0,59.0,65.0,55.0,59.0,56.0,69.0,45.0,54.0,62.0,56.0,61.0,41.0,53.0,59.0,62.0,59.0
242545,62.0,60.0,28.0,56.0,42.0,65.0,47.0,32.0,41.0,59.0,75.0,72.0,73.0,55.0,80.0,48.0,72.0,60.0,42.0,51.0,30.0,20.0,55.0,45.0,46.0,41.0,17.0,23.0,24.0
244081,49.0,51.0,61.0,62.0,25.0,45.0,33.0,35.0,52.0,55.0,64.0,58.0,58.0,59.0,53.0,48.0,63.0,53.0,69.0,56.0,68.0,61.0,49.0,56.0,36.0,55.0,60.0,61.0,60.0
237426,11.0,8.0,13.0,21.0,5.0,10.0,10.0,13.0,45.0,19.0,20.0,26.0,23.0,40.0,46.0,19.0,57.0,41.0,45.0,9.0,26.0,16.0,6.0,46.0,12.0,33.0,13.0,20.0,23.0
241522,30.0,61.0,60.0,53.0,45.0,56.0,30.0,30.0,39.0,59.0,65.0,65.0,58.0,50.0,64.0,59.0,66.0,58.0,73.0,49.0,37.0,17.0,59.0,52.0,57.0,55.0,30.0,18.0,18.0
220531,46.0,32.0,51.0,32.0,37.0,41.0,38.0,36.0,32.0,47.0,52.0,48.0,57.0,55.0,59.0,31.0,70.0,78.0,65.0,34.0,65.0,62.0,49.0,42.0,41.0,53.0,61.0,62.0,64.0
244851,34.0,29.0,58.0,45.0,35.0,33.0,29.0,30.0,42.0,41.0,62.0,62.0,57.0,59.0,63.0,45.0,74.0,61.0,60.0,29.0,53.0,51.0,31.0,28.0,39.0,52.0,59.0,68.0,64.0
240500,51.0,21.0,63.0,57.0,26.0,22.0,31.0,29.0,54.0,55.0,64.0,64.0,52.0,53.0,60.0,41.0,65.0,55.0,61.0,23.0,55.0,57.0,28.0,30.0,42.0,54.0,59.0,60.0,57.0
232053,48.0,61.0,51.0,55.0,34.0,61.0,36.0,27.0,46.0,59.0,93.0,91.0,91.0,48.0,93.0,49.0,70.0,84.0,64.0,48.0,26.0,24.0,64.0,48.0,63.0,55.0,22.0,18.0,12.0
214902,57.0,48.0,57.0,55.0,39.0,52.0,54.0,53.0,51.0,54.0,67.0,63.0,60.0,56.0,65.0,47.0,68.0,69.0,67.0,42.0,65.0,57.0,41.0,42.0,50.0,60.0,57.0,58.0,59.0
233846,46.0,42.0,41.0,57.0,47.0,57.0,52.0,36.0,48.0,50.0,81.0,78.0,67.0,59.0,80.0,49.0,73.0,80.0,57.0,46.0,61.0,52.0,51.0,47.0,48.0,50.0,56.0,57.0,56.0
242294,45.0,42.0,57.0,67.0,49.0,55.0,45.0,39.0,58.0,64.0,54.0,57.0,62.0,60.0,67.0,56.0,59.0,66.0,56.0,40.0,60.0,53.0,41.0,58.0,54.0,58.0,58.0,60.0,62.0
243574,55.0,26.0,54.0,56.0,31.0,66.0,51.0,35.0,49.0,51.0,75.0,78.0,55.0,58.0,82.0,35.0,73.0,70.0,66.0,34.0,54.0,57.0,47.0,42.0,40.0,45.0,52.0,55.0,57.0
244086,60.0,32.0,40.0,52.0,27.0,57.0,33.0,30.0,41.0,55.0,81.0,76.0,68.0,54.0,79.0,55.0,71.0,76.0,66.0,38.0,68.0,53.0,52.0,42.0,36.0,48.0,56.0,58.0,57.0
232568,42.0,24.0,58.0,53.0,28.0,24.0,22.0,23.0,40.0,52.0,55.0,55.0,58.0,65.0,58.0,39.0,67.0,52.0,66.0,23.0,50.0,52.0,29.0,44.0,36.0,58.0,64.0,61.0,59.0
240504,61.0,55.0,44.0,56.0,51.0,65.0,54.0,40.0,55.0,65.0,69.0,71.0,70.0,41.0,77.0,61.0,44.0,57.0,41.0,53.0,29.0,21.0,54.0,61.0,65.0,63.0,40.0,32.0,28.0
237433,58.0,53.0,48.0,68.0,38.0,52.0,34.0,45.0,64.0,56.0,59.0,61.0,65.0,55.0,79.0,48.0,65.0,60.0,57.0,50.0,50.0,30.0,56.0,63.0,51.0,43.0,40.0,38.0,42.0
243321,34.0,61.0,53.0,42.0,37.0,61.0,34.0,32.0,28.0,58.0,80.0,81.0,73.0,60.0,53.0,56.0,64.0,61.0,62.0,45.0,28.0,15.0,60.0,40.0,41.0,49.0,47.0,17.0,11.0
244859,42.0,29.0,53.0,65.0,32.0,54.0,41.0,38.0,55.0,63.0,62.0,64.0,56.0,56.0,55.0,40.0,58.0,55.0,62.0,32.0,61.0,52.0,29.0,42.0,30.0,45.0,60.0,65.0,59.0
245371,51.0,36.0,50.0,62.0,51.0,62.0,53.0,48.0,59.0,60.0,69.0,66.0,64.0,59.0,61.0,55.0,57.0,61.0,43.0,52.0,60.0,48.0,62.0,58.0,44.0,59.0,45.0,51.0,55.0
202364,63.0,52.0,50.0,64.0,47.0,62.0,56.0,36.0,57.0,61.0,66.0,67.0,63.0,55.0,57.0,60.0,42.0,68.0,59.0,47.0,33.0,29.0,62.0,57.0,41.0,63.0,31.0,32.0,30.0
245372,52.0,48.0,46.0,70.0,52.0,60.0,56.0,51.0,70.0,68.0,66.0,62.0,58.0,55.0,74.0,61.0,54.0,49.0,55.0,48.0,44.0,24.0,54.0,51.0,60.0,59.0,45.0,51.0,55.0
121980,7.0,11.0,11.0,23.0,8.0,9.0,17.0,18.0,22.0,21.0,31.0,38.0,30.0,61.0,36.0,23.0,62.0,22.0,69.0,12.0,43.0,23.0,12.0,57.0,22.0,51.0,19.0,9.0,8.0
200061,53.0,62.0,51.0,61.0,59.0,60.0,59.0,60.0,58.0,59.0,61.0,64.0,52.0,61.0,72.0,65.0,70.0,50.0,70.0,63.0,66.0,60.0,56.0,62.0,65.0,60.0,58.0,58.0,52.0
233085,9.0,9.0,15.0,24.0,6.0,10.0,13.0,9.0,25.0,16.0,26.0,32.0,45.0,59.0,29.0,24.0,52.0,22.0,55.0,10.0,18.0,10.0,6.0,30.0,12.0,42.0,20.0,9.0,15.0
234877,10.0,8.0,14.0,24.0,6.0,6.0,10.0,10.0,22.0,17.0,22.0,27.0,24.0,52.0,23.0,23.0,30.0,19.0,63.0,7.0,28.0,10.0,4.0,27.0,13.0,30.0,14.0,14.0,12.0
242045,55.0,53.0,41.0,66.0,39.0,62.0,45.0,42.0,60.0,61.0,66.0,68.0,80.0,54.0,73.0,54.0,52.0,69.0,38.0,37.0,39.0,37.0,55.0,67.0,46.0,60.0,35.0,37.0,44.0
245373,45.0,58.0,48.0,70.0,42.0,64.0,54.0,45.0,67.0,60.0,62.0,65.0,47.0,52.0,66.0,57.0,57.0,51.0,55.0,50.0,49.0,24.0,46.0,57.0,60.0,59.0,38.0,55.0,51.0
219774,52.0,47.0,37.0,61.0,63.0,69.0,58.0,52.0,55.0,62.0,71.0,68.0,72.0,48.0,78.0,43.0,53.0,47.0,30.0,44.0,46.0,26.0,58.0,60.0,49.0,52.0,37.0,35.0,40.0
234110,56.0,56.0,34.0,57.0,44.0,62.0,43.0,52.0,52.0,60.0,72.0,73.0,68.0,57.0,47.0,53.0,33.0,51.0,53.0,52.0,46.0,36.0,57.0,53.0,56.0,55.0,34.0,33.0,35.0
241534,47.0,29.0,59.0,51.0,26.0,51.0,29.0,32.0,48.0,50.0,66.0,59.0,58.0,45.0,67.0,22.0,68.0,65.0,67.0,21.0,57.0,60.0,44.0,30.0,30.0,43.0,53.0,63.0,62.0
242559,44.0,55.0,31.0,57.0,43.0,64.0,40.0,36.0,51.0,57.0,76.0,67.0,84.0,63.0,92.0,55.0,66.0,63.0,30.0,47.0,37.0,45.0,61.0,50.0,38.0,52.0,26.0,42.0,21.0
242815,44.0,50.0,47.0,66.0,44.0,63.0,55.0,44.0,57.0,65.0,73.0,69.0,78.0,46.0,83.0,48.0,77.0,54.0,33.0,36.0,37.0,22.0,43.0,64.0,52.0,60.0,22.0,42.0,39.0
209024,48.0,30.0,57.0,55.0,30.0,39.0,26.0,29.0,47.0,52.0,46.0,50.0,59.0,57.0,52.0,43.0,58.0,69.0,66.0,38.0,72.0,50.0,29.0,37.0,38.0,55.0,60.0,63.0,60.0
214656,61.0,21.0,44.0,60.0,43.0,50.0,61.0,58.0,59.0,56.0,69.0,73.0,71.0,50.0,65.0,63.0,77.0,72.0,60.0,51.0,48.0,52.0,35.0,46.0,45.0,49.0,51.0,53.0,60.0
241536,47.0,50.0,47.0,59.0,39.0,65.0,62.0,45.0,52.0,61.0,68.0,63.0,75.0,48.0,70.0,61.0,58.0,58.0,54.0,62.0,44.0,37.0,53.0,62.0,39.0,39.0,30.0,33.0,33.0
242048,46.0,59.0,52.0,55.0,60.0,61.0,49.0,39.0,39.0,60.0,80.0,88.0,77.0,56.0,68.0,66.0,70.0,60.0,58.0,54.0,48.0,23.0,56.0,50.0,57.0,55.0,21.0,20.0,23.0
215425,47.0,48.0,40.0,61.0,54.0,64.0,55.0,48.0,55.0,65.0,72.0,68.0,77.0,52.0,76.0,54.0,65.0,59.0,58.0,52.0,47.0,28.0,49.0,58.0,40.0,57.0,46.0,34.0,31.0
234369,44.0,60.0,54.0,51.0,41.0,60.0,42.0,29.0,46.0,62.0,74.0,78.0,62.0,51.0,66.0,57.0,66.0,62.0,65.0,49.0,53.0,15.0,59.0,42.0,56.0,50.0,33.0,13.0,15.0
235906,59.0,43.0,50.0,63.0,37.0,60.0,43.0,39.0,58.0,61.0,68.0,67.0,56.0,48.0,50.0,56.0,54.0,68.0,70.0,51.0,58.0,38.0,58.0,56.0,47.0,45.0,34.0,48.0,44.0
240259,60.0,50.0,44.0,64.0,48.0,64.0,51.0,50.0,56.0,62.0,74.0,70.0,76.0,53.0,71.0,58.0,56.0,59.0,61.0,52.0,57.0,43.0,50.0,54.0,53.0,43.0,35.0,48.0,40.0
241027,54.0,60.0,58.0,62.0,43.0,63.0,50.0,32.0,58.0,58.0,83.0,72.0,73.0,55.0,74.0,55.0,76.0,61.0,51.0,42.0,55.0,46.0,59.0,55.0,42.0,54.0,40.0,49.0,48.0
203396,16.0,11.0,16.0,16.0,11.0,13.0,9.0,13.0,11.0,13.0,34.0,31.0,34.0,43.0,32.0,21.0,35.0,17.0,17.0,11.0,13.0,29.0,13.0,34.0,20.0,43.0,15.0,11.0,11.0
228740,39.0,34.0,54.0,61.0,33.0,51.0,40.0,39.0,48.0,57.0,63.0,50.0,60.0,53.0,51.0,54.0,59.0,72.0,74.0,49.0,59.0,59.0,38.0,45.0,46.0,53.0,52.0,60.0,59.0
233092,55.0,47.0,45.0,69.0,48.0,63.0,56.0,51.0,58.0,64.0,63.0,66.0,68.0,58.0,65.0,64.0,65.0,65.0,64.0,65.0,45.0,29.0,61.0,59.0,52.0,42.0,50.0,38.0,37.0
222853,50.0,43.0,54.0,61.0,36.0,60.0,56.0,56.0,60.0,64.0,74.0,42.0,74.0,58.0,71.0,54.0,53.0,69.0,31.0,49.0,44.0,42.0,60.0,66.0,46.0,58.0,52.0,39.0,39.0
233093,58.0,33.0,48.0,60.0,44.0,62.0,48.0,40.0,55.0,63.0,71.0,62.0,68.0,54.0,61.0,50.0,63.0,71.0,64.0,53.0,44.0,39.0,50.0,56.0,42.0,58.0,28.0,41.0,45.0
234886,36.0,31.0,46.0,61.0,45.0,49.0,31.0,43.0,57.0,61.0,55.0,62.0,59.0,51.0,66.0,46.0,54.0,61.0,73.0,38.0,61.0,56.0,45.0,57.0,50.0,51.0,54.0,63.0,56.0
199047,41.0,59.0,60.0,59.0,62.0,56.0,54.0,51.0,45.0,60.0,53.0,52.0,57.0,59.0,55.0,59.0,76.0,62.0,68.0,58.0,60.0,23.0,63.0,59.0,62.0,61.0,24.0,27.0,17.0
242823,60.0,43.0,52.0,63.0,40.0,64.0,39.0,35.0,61.0,60.0,69.0,70.0,67.0,59.0,78.0,47.0,57.0,67.0,67.0,39.0,54.0,54.0,56.0,55.0,40.0,47.0,64.0,65.0,64.0
140424,45.0,59.0,62.0,54.0,45.0,49.0,57.0,44.0,45.0,54.0,64.0,66.0,73.0,63.0,58.0,54.0,75.0,85.0,74.0,53.0,77.0,36.0,60.0,38.0,55.0,55.0,30.0,36.0,30.0
172680,54.0,52.0,55.0,61.0,47.0,57.0,60.0,46.0,56.0,58.0,79.0,69.0,59.0,46.0,66.0,58.0,66.0,90.0,68.0,55.0,74.0,66.0,52.0,53.0,53.0,54.0,47.0,63.0,60.0
239496,60.0,57.0,47.0,58.0,56.0,69.0,53.0,59.0,52.0,63.0,69.0,68.0,66.0,46.0,77.0,62.0,50.0,54.0,51.0,46.0,56.0,20.0,54.0,54.0,58.0,49.0,27.0,34.0,34.0
240776,14.0,8.0,13.0,17.0,9.0,14.0,12.0,12.0,17.0,15.0,50.0,44.0,64.0,67.0,51.0,22.0,72.0,42.0,71.0,5.0,34.0,24.0,4.0,57.0,19.0,59.0,8.0,11.0,14.0
228745,60.0,39.0,52.0,55.0,29.0,30.0,29.0,27.0,44.0,55.0,74.0,72.0,67.0,48.0,64.0,59.0,73.0,59.0,64.0,45.0,49.0,59.0,50.0,40.0,32.0,60.0,58.0,55.0,60.0
234377,50.0,55.0,37.0,59.0,57.0,67.0,54.0,45.0,55.0,61.0,80.0,71.0,89.0,52.0,76.0,58.0,40.0,34.0,36.0,55.0,57.0,24.0,56.0,58.0,49.0,58.0,34.0,34.0,29.0
245897,11.0,8.0,12.0,22.0,9.0,9.0,12.0,12.0,20.0,18.0,42.0,45.0,40.0,58.0,32.0,23.0,54.0,24.0,58.0,6.0,34.0,12.0,12.0,50.0,14.0,46.0,19.0,12.0,15.0
217994,14.0,13.0,13.0,27.0,14.0,13.0,18.0,17.0,22.0,18.0,45.0,43.0,38.0,57.0,44.0,20.0,52.0,33.0,67.0,14.0,22.0,23.0,11.0,42.0,19.0,42.0,13.0,15.0,13.0
225674,49.0,42.0,60.0,62.0,38.0,59.0,31.0,38.0,55.0,61.0,70.0,70.0,72.0,54.0,74.0,62.0,61.0,82.0,63.0,50.0,50.0,47.0,50.0,61.0,47.0,48.0,55.0,61.0,62.0
240778,36.0,67.0,69.0,53.0,44.0,57.0,48.0,39.0,40.0,56.0,54.0,53.0,54.0,54.0,57.0,63.0,65.0,50.0,56.0,57.0,39.0,19.0,57.0,54.0,76.0,56.0,19.0,22.0,18.0
229771,51.0,21.0,59.0,53.0,29.0,48.0,28.0,29.0,44.0,48.0,59.0,57.0,53.0,51.0,55.0,40.0,75.0,67.0,64.0,32.0,54.0,58.0,27.0,43.0,33.0,41.0,61.0,63.0,61.0
242828,26.0,22.0,62.0,27.0,26.0,25.0,22.0,29.0,27.0,33.0,55.0,59.0,43.0,57.0,55.0,35.0,67.0,58.0,75.0,39.0,73.0,60.0,21.0,35.0,34.0,58.0,55.0,62.0,59.0
