ID,Name,Age,Nationality,Height,Weight,Body Type,Skill Moves,Preferred Foot,Position
199893,M. Stamnestrø,26,Norway,5'10,152lbs,Lean,2.0,Right,CM
210901,F. Al Johani,26,Saudi Arabia,5'9,148lbs,Normal,3.0,Right,RM
228053,S. Harrison,20,England,6'0,150lbs,Lean,3.0,Left,ST
236757,P. Klimala,19,Poland,6'0,168lbs,Normal,2.0,Right,ST
180181,K. Browne,31,Republic of Ireland,6'3,190lbs,Stocky,2.0,Left,LCB
244438,Y. Diarra,20,Mali,5'10,161lbs,Normal,3.0,Right,CM
225751,A. Oxborough,20,England,6'1,168lbs,Lean,1.0,Right,GK
237015,M. Qvist,25,Denmark,6'8,207lbs,Normal,2.0,Left,LCB
203224,C. Good,25,Australia,6'2,187lbs,Normal,2.0,Left,CB
233176,M. Saito,19,Japan,5'5,134lbs,Normal,4.0,Right,CAM
235736,K. Sterling,19,England,5'11,146lbs,Normal,3.0,Right,ST
182489,S. Davies,31,England,6'0,154lbs,Normal,1.0,Right,GK
186842,D. Imrie,34,Scotland,5'8,163lbs,Lean,3.0,Left,LM
214747,D. Orellana,25,Chile,5'4,143lbs,Normal,2.0,Right,CM
235995,A. Borkovic,19,Austria,6'0,163lbs,Lean,2.0,Left,CB
240091,G. Vicario,21,Italy,6'2,168lbs,Lean,1.0,Right,GK
148700,A. Karadas,36,Norway,6'2,194lbs,Stocky,2.0,Right,ST
214748,A. Madrid,23,Chile,5'9,163lbs,Lean,2.0,Right,LDM
230876,M. Butcher,21,England,6'2,183lbs,Normal,2.0,Left,CM
235228,N. Gómez,20,Mexico,5'6,134lbs,Lean,2.0,Right,RW
241116,G. Cardozo,20,Uruguay,6'3,165lbs,Lean,2.0,Right,CB
242908,J. Clarke,17,England,5'10,163lbs,Lean,3.0,Right,LM
244956,S. Benega,19,Argentina,5'9,163lbs,Normal,2.0,Right,ST
215517,F. Sittsam,23,Austria,6'1,168lbs,Lean,2.0,Right,RDM
244189,F. El Khoumisti,25,France,5'11,165lbs,Lean,2.0,Right,ST
245725,D. Rosales,20,Mexico,5'7,146lbs,Normal,2.0,Right,RB
238558,T. Warschewski,20,Germany,6'2,176lbs,Normal,2.0,Right,ST
244190,F. Sgarbi,20,Italy,6'3,185lbs,Normal,2.0,Right,CB
138719,C. O'Grady,32,England,6'3,172lbs,Normal,2.0,Right,LS
209375,G. Hiwat,24,Netherlands,5'7,154lbs,Normal,3.0,Right,RM
212960,Jung Seon Ho,29,Korea Republic,6'0,172lbs,Normal,2.0,Left,CDM
242656,I. Meslier,18,France,6'5,163lbs,Lean,1.0,Right,GK
244448,J. Sánchez Purata,20,Mexico,6'2,172lbs,Normal,2.0,Right,CB
245216,H. Daza,20,Colombia,5'9,157lbs,Normal,2.0,Left,LB
225505,J. Mondragón,23,Colombia,5'11,165lbs,Lean,2.0,Right,CB
237793,T. Fukumitsu,26,Japan,5'7,139lbs,Normal,3.0,Right,RM
244449,E. Cerna,20,Mexico,5'8,143lbs,Lean,2.0,Right,LW
245217,S. Tka,27,Tunisia,6'0,181lbs,Lean,2.0,Right,CB
219874,A. Dales,23,England,5'11,154lbs,Normal,2.0,Right,LM
228834,E. Wichne,21,Norway,5'9,154lbs,Normal,2.0,Right,RWB
230882,J. Simpson,21,England,6'0,183lbs,Normal,2.0,Left,CB
231650,J. Bamert,20,Switzerland,6'0,165lbs,Lean,2.0,Right,RB
232930,M. Kamekawa,25,Japan,5'9,141lbs,Lean,2.0,Right,LB
235234,B. Córdoba,25,Colombia,6'1,163lbs,Normal,3.0,Left,CAM
173538,M. Randall,28,England,6'0,181lbs,Lean,2.0,Right,CM
242402,A. Eisa,21,England,5'11,165lbs,Lean,3.0,Right,LM
246242,B. Dia,21,France,5'11,165lbs,Normal,2.0,Right,ST
215011,M. Maidana,27,Argentina,5'11,172lbs,Normal,2.0,Left,LB
199908,F. Brown Forbes,26,Costa Rica,6'2,181lbs,Normal,3.0,Right,ST
212964,Jo Soo Chul,27,Korea Republic,5'11,152lbs,Normal,2.0,Right,CM
231652,S. Banza,21,France,6'2,170lbs,Lean,2.0,Right,ST
237796,T. Onozawa,20,Japan,5'5,137lbs,Lean,2.0,Right,LM
242404,J. Ndecky,21,Senegal,5'9,154lbs,Lean,3.0,Right,RB
243172,L. Tupta,20,Slovakia,5'11,159lbs,Normal,2.0,Right,ST
209893,J. Pepper,26,Australia,5'11,165lbs,Lean,2.0,Right,RCB
210149,M. Majrashi,27,Saudi Arabia,5'11,159lbs,Lean,2.0,Right,ST
223717,D. Toköz,22,Turkey,5'11,165lbs,Stocky,2.0,Right,CM
226021,Guo Hao,25,China PR,5'8,148lbs,Normal,2.0,Right,LCM
237797,K. Sekiguchi,32,Japan,5'7,146lbs,Lean,2.0,Right,LM
244453,K. Jacobs,28,South Africa,5'8,152lbs,Stocky,2.0,Right,RCM
234982,M. Christensen,20,Denmark,6'0,165lbs,Lean,2.0,Right,CM
237030,Lee Jeong Bin,23,Korea Republic,5'9,143lbs,Normal,2.0,Right,CAM
241382,R. Tulloch,17,England,5'10,132lbs,Normal,2.0,Right,ST
242918,L. Agüero,21,Argentina,5'10,161lbs,Normal,2.0,Right,ST
241383,D. Meredith,18,Scotland,5'8,141lbs,Normal,2.0,Right,RB
226024,M. Romero,22,Argentina,5'9,161lbs,Normal,2.0,Right,RW
238056,J. Masson,20,France,6'0,168lbs,Lean,2.0,Left,CDM
243688,B. Burns,18,Northern Ireland,5'8,143lbs,Stocky,2.0,Left,CM
245992,B. Gilmour,17,Scotland,5'8,150lbs,Lean,3.0,Right,CM
228073,Cheng Yuan,24,China PR,6'0,161lbs,Normal,2.0,Right,ST
232937,Kim Hyun Hun,27,Korea Republic,6'1,168lbs,Lean,2.0,Right,RCB
240873,Genaro,20,Spain,6'0,157lbs,Lean,2.0,Right,CM
211434,Y. Takahashi,25,Japan,6'2,172lbs,Normal,2.0,Right,RCB
230890,B. Wilson,21,Australia,6'1,179lbs,Lean,3.0,Right,CM
235242,D. Heymans,19,Belgium,6'2,174lbs,Normal,2.0,Right,CAM
216299,C. Randall,22,England,5'11,168lbs,Normal,2.0,Right,RB
236011,C. Johnson,20,England,6'2,172lbs,Lean,2.0,Right,CB
235244,R. Nicolaisen,21,Denmark,6'3,179lbs,Lean,2.0,Right,CB
240876,M. Nani,20,Argentina,6'2,187lbs,Normal,2.0,Left,LCB
210925,S. Otayf,27,Saudi Arabia,5'7,146lbs,Stocky,3.0,Right,ST
232941,H. Nakamura,32,Japan,5'6,152lbs,Stocky,2.0,Right,RB
239853,M. Kryeziu,21,Switzerland,6'5,212lbs,Stocky,2.0,Right,RCB
242925,Park Hyeong Jin,28,Korea Republic,6'0,165lbs,Normal,2.0,Left,LM
244717,A. Gallo,18,Italy,6'0,161lbs,Lean,2.0,Left,LM
222702,Baek Dong Gyu,27,Korea Republic,6'0,174lbs,Normal,2.0,Right,RCB
223982,R. Watson,22,England,6'1,165lbs,Lean,1.0,Right,GK
203504,A. Amadi-Holloway,25,Wales,6'2,183lbs,Normal,2.0,Right,RS
226544,D. Olave,24,Colombia,6'0,170lbs,Lean,2.0,Right,RB
235504,R. Romero,19,Chile,5'7,146lbs,Lean,2.0,Right,CM
241648,B. Janošević,28,Serbia,6'3,190lbs,Normal,1.0,Right,GK
229105,D. Sula,20,Belgium,6'0,165lbs,Normal,2.0,Right,ST
230897,B. Hanlan,21,England,6'0,161lbs,Normal,2.0,Right,LS
239090,P. Wiesinger,24,Austria,5'11,163lbs,Lean,2.0,Left,LCB
216563,C. Martin,23,United States,5'11,150lbs,Lean,2.0,Right,CDM
237299,Kuk Tae Jeong,22,Korea Republic,5'10,161lbs,Normal,2.0,Left,LB
198132,D. Oberhauser,27,France,6'1,181lbs,Normal,1.0,Right,GK
242164,E. Kupen,28,Norway,5'8,157lbs,Normal,2.0,Right,ST
200693,D. Jarl,26,Sweden,6'5,181lbs,Lean,2.0,Left,CB
215285,D. Carr,24,England,5'11,170lbs,Lean,3.0,Right,ST
239605,M. Diallo,27,Senegal,6'0,174lbs,Normal,2.0,Right,ST
239606,L. Scherff,21,Germany,5'9,154lbs,Normal,2.0,Left,LM
241654,C. Brandeborn,27,Sweden,5'9,165lbs,Stocky,3.0,Right,RW
183542,M. Drennan,24,Republic of Ireland,5'10,179lbs,Normal,2.0,Left,ST
170743,I. Djuric,29,Switzerland,5'11,170lbs,Normal,2.0,Right,CB
242424,M. Allende,19,Chile,5'5,139lbs,Normal,3.0,Right,LM
243704,M. Knudsen,23,Denmark,5'10,154lbs,Normal,2.0,Right,RCM
190200,T. Taiwo,28,England,5'7,154lbs,Normal,2.0,Right,CM
238329,L. Pizarro,20,Argentina,6'1,165lbs,Normal,3.0,Right,CM
233466,M. Olsen Pettersen,18,Norway,6'3,187lbs,Normal,1.0,Right,GK
232187,A. Berry,20,Australia,5'9,154lbs,Normal,2.0,Right,CDM
237307,H. Wingo,22,United States,6'0,170lbs,Lean,2.0,Right,RM
238075,M. Taylor-Crossdale,18,England,6'1,170lbs,Lean,3.0,Right,ST
237052,C. Omeje,28,Nigeria,6'0,172lbs,Normal,2.0,Right,ST
244476,C. Vidal,18,France,6'1,165lbs,Lean,2.0,Right,CB
220669,F. Okenabirhie,22,Nigeria,5'10,163lbs,Normal,3.0,Right,LS
244989,J. Aguilera,18,Chile,5'6,137lbs,Normal,3.0,Left,LW
216318,S. Warmolts,24,Netherlands,5'9,152lbs,Normal,2.0,Right,CB
242174,D. Mantilla,21,Colombia,5'8,154lbs,Normal,2.0,Right,LM
183807,P. Amond,30,Republic of Ireland,5'11,165lbs,Normal,2.0,Right,LS
224257,M. Pałaszewski,20,Poland,5'9,146lbs,Normal,2.0,Right,CDM
231426,M. Pavić,23,Austria,6'0,163lbs,Normal,2.0,Left,LB
232452,K. Hachisuka,27,Japan,5'11,165lbs,Normal,2.0,Right,RM
237316,B. Cooper,18,Wales,6'1,163lbs,Lean,2.0,Right,CB
238852,G. Damen,20,Netherlands,6'1,165lbs,Normal,2.0,Right,CM
222469,C. Rubio Sivodedov,20,Sweden,5'10,159lbs,Normal,2.0,Right,CM
235014,J. Smith,20,England,5'10,141lbs,Normal,3.0,Left,RM
236550,M. Ndjoli,19,England,6'0,141lbs,Lean,2.0,Right,ST
246278,Manu Navarro,17,Spain,5'11,165lbs,Normal,3.0,Right,CM
240903,Javi Pérez,22,Spain,6'0,163lbs,Lean,2.0,Right,CM
214024,J. Wallens,25,Colombia,6'3,165lbs,Lean,1.0,Right,GK
225800,A. Parisi,23,Italy,5'9,154lbs,Normal,2.0,Right,RB
246280,L. Yamaguchi,20,Japan,6'1,161lbs,Lean,1.0,Right,GK
238345,K. Tagawa,19,Japan,5'11,154lbs,Lean,2.0,Left,ST
243977,J. Herrera,26,Argentina,5'9,165lbs,Normal,2.0,Left,ST
244489,P. Chato,21,Germany,6'1,181lbs,Normal,2.0,Left,RDM
245769,E. Majetschak,18,Germany,6'1,161lbs,Lean,2.0,Right,CM
200714,H. Hope,24,Barbados,5'10,168lbs,Normal,2.0,Right,LS
231946,Seo Jae Min,20,Korea Republic,5'7,132lbs,Normal,2.0,Right,RM
239626,R. Durán,20,Mexico,6'1,157lbs,Lean,2.0,Right,RM
240906,B. Adekanye,19,Netherlands,5'7,137lbs,Normal,3.0,Left,RW
242187,C. Baumgartner,18,Austria,5'10,150lbs,Lean,3.0,Right,CAM
193035,Salcedo,27,Spain,6'1,176lbs,Normal,1.0,Right,GK
215820,L. Donnelly,22,Northern Ireland,6'0,168lbs,Normal,2.0,Right,RB
229900,S. Lauper,21,Switzerland,6'1,154lbs,Lean,2.0,Right,RCB
242188,Anderson Emanuel,22,Angola,5'9,148lbs,Lean,3.0,Left,LW
243468,A. Balanta,18,Colombia,5'10,159lbs,Normal,2.0,Right,CDM
211469,C. Georges,24,Sweden,5'9,141lbs,Lean,2.0,Right,LM
240141,W. Hajda,18,Poland,6'0,165lbs,Normal,2.0,Right,CDM
242189,N. Petric,27,Serbia,6'4,183lbs,Normal,1.0,Right,GK
245005,D. Kerschbaumer,29,Austria,5'8,154lbs,Normal,3.0,Right,RB
243214,R. Telfer,24,Canada,5'11,181lbs,Normal,2.0,Left,LM
245774,Otaño,22,Spain,6'0,165lbs,Lean,1.0,Right,GK
239631,D. Loader,17,England,6'0,150lbs,Lean,3.0,Right,RW
240399,J. Montaño,25,Colombia,5'7,152lbs,Lean,2.0,Right,RB
242703,J. Marcinkowski,21,United States,6'1,185lbs,Normal,1.0,Right,GK
202000,G. Herrem,30,Norway,6'2,181lbs,Normal,2.0,Right,ST
210192,I. Al Zubaidi,28,Saudi Arabia,5'8,132lbs,Normal,2.0,Left,LB
226832,J. Calero,19,Colombia,6'1,176lbs,Lean,2.0,Right,ST
244496,S. Perić,21,Austria,6'1,176lbs,Normal,2.0,Right,CB
213521,S. Raheriharimanana,24,Madagascar,5'6,141lbs,Lean,2.0,Right,CDM
239889,R. Gül,17,Turkey,5'6,165lbs,Stocky,3.0,Left,LM
230162,I. Wilson,19,Scotland,6'2,148lbs,Normal,2.0,Right,CDM
241938,N. Al Dawsari,19,Saudi Arabia,5'10,143lbs,Normal,2.0,Left,CM
245522,H. Al Maqati,24,Saudi Arabia,5'9,141lbs,Normal,3.0,Right,RM
205075,K. Bigler,25,Switzerland,5'7,154lbs,Normal,2.0,Right,RB
222227,P. Berg,20,Norway,5'10,154lbs,Lean,2.0,Right,CM
226579,A. Zendejas,20,Mexico,5'7,143lbs,Lean,2.0,Left,LM
239891,A. Karnuçu,18,Turkey,6'0,165lbs,Lean,2.0,Right,CDM
245779,D. Quaranta,21,Italy,6'3,179lbs,Lean,2.0,Left,CB
180755,T. Velaphi,31,Australia,6'1,165lbs,Lean,1.0,Right,GK
223764,N. Das,24,India,5'9,150lbs,Normal,2.0,Left,LB
235796,J. Durán,21,Mexico,5'10,152lbs,Lean,2.0,Right,CB
246036,Rafael Zuchi,24,Brazil,6'2,172lbs,Normal,2.0,Right,CB
229397,M. Vargas,22,Chile,6'0,179lbs,Normal,1.0,Right,GK
238613,O. Ural,21,Turkey,5'11,176lbs,Lean,2.0,Right,RB
245525,S. Mustafa,32,Sudan,5'11,143lbs,Normal,2.0,Right,CDM
183829,M. Youssouf,30,Comoros,5'6,141lbs,Stocky,2.0,Left,LM
236310,S. Hart,21,England,6'0,154lbs,Normal,2.0,Left,LB
239126,M. Al Baqawi,22,Saudi Arabia,5'8,152lbs,Normal,2.0,Right,RB
236567,J. Díaz,21,Colombia,5'11,154lbs,Normal,2.0,Right,LM
238103,Liu Junshuai,23,China PR,6'1,176lbs,Normal,2.0,Right,CB
244503,H. Hankić,24,Austria,6'2,181lbs,Normal,1.0,Right,GK
221976,Jiang Zhe,29,China PR,5'10,185lbs,Normal,2.0,Right,RWB
228888,G. Edmundson,20,England,6'3,174lbs,Normal,2.0,Right,RCB
237592,M. Blauensteiner,23,Austria,6'0,172lbs,Normal,2.0,Right,RB
243736,K. Rauhut,28,Germany,6'2,170lbs,Normal,1.0,Left,GK
245784,A. Tripaldelli,19,Italy,6'0,170lbs,Normal,2.0,Left,LB
204825,B. Wilson,25,England,6'1,163lbs,Normal,1.0,Right,GK
232985,T. Kunimoto,20,Japan,5'9,168lbs,Normal,3.0,Left,ST
237081,V. Xenopoulos,20,Greece,6'1,183lbs,Normal,1.0,Right,GK
225051,B. Warland,21,Australia,6'1,181lbs,Normal,2.0,Left,CB
236571,M. Paes,20,Netherlands,6'3,181lbs,Normal,1.0,Right,GK
238363,R. Obermair,22,Germany,6'0,168lbs,Lean,2.0,Right,RW
242971,C. Palacios,17,Chile,5'6,148lbs,Lean,2.0,Right,CAM
198685,L. O'Brien,26,England,6'2,174lbs,Lean,1.0,Right,GK
218397,D. Ochieng,25,Kenya,6'2,196lbs,Normal,2.0,Right,CB
227869,W. Kurtovic,22,Sweden,6'3,187lbs,Normal,2.0,Left,CM
237085,Yoo Seung Min,19,Korea Republic,5'11,154lbs,Lean,2.0,Right,LS
243229,T. Freriks,19,Netherlands,6'1,176lbs,Normal,2.0,Right,ST
243997,Manu Moya,22,Spain,5'11,163lbs,Normal,2.0,Right,CB
227870,A. Södlund,21,Norway,6'1,168lbs,Lean,2.0,Right,RM
232990,M. Kurogi,28,Japan,5'11,159lbs,Lean,2.0,Right,RCM
242974,K. Sessa,17,Germany,5'9,154lbs,Lean,3.0,Right,CM
241183,Sergio Tienza,21,Spain,6'0,172lbs,Normal,1.0,Right,GK
244255,K. Michalski,18,Poland,6'2,170lbs,Normal,2.0,Right,RB
244767,Carlos Vicente,19,Spain,5'9,152lbs,Lean,2.0,Right,RW
236320,B. Rowthorn,19,England,5'11,165lbs,Normal,2.0,Right,CM
244000,T. Fleckstein,19,Germany,6'2,143lbs,Lean,2.0,Right,CB
214049,D. Restrepo,25,Colombia,5'8,154lbs,Normal,2.0,Right,CDM
234785,S. Omeonga,22,Belgium,5'10,159lbs,Lean,3.0,Right,CM
236321,D. N'Lundulu,19,England,5'11,165lbs,Normal,3.0,Right,ST
243233,D. Wanner,19,Germany,5'10,157lbs,Lean,3.0,Left,LM
243747,J. Zickert,20,Germany,6'0,165lbs,Normal,2.0,Right,CDM
232740,Y. Ota,35,Japan,5'9,159lbs,Normal,2.0,Right,RM
244772,K. Velasco,21,Colombia,5'8,143lbs,Normal,3.0,Left,LM
225061,A. Al Ruhaili,23,Saudi Arabia,6'2,194lbs,Normal,1.0,Right,GK
237093,Lee Eun Beom,22,Korea Republic,5'7,141lbs,Lean,2.0,Right,ST
246565,B. Diakité,17,France,6'1,181lbs,Normal,2.0,Right,RB
227878,C. Guy,21,England,5'10,141lbs,Lean,2.0,Right,LCM
231206,D. Cruz,23,Mexico,5'7,128lbs,Lean,2.0,Right,RB
245798,E. Erenler,25,Turkey,5'10,148lbs,Stocky,2.0,Right,CB
231464,J. Velásquez,23,Colombia,5'9,154lbs,Normal,2.0,Right,RW
237352,K. Skoglund,30,Sweden,6'0,174lbs,Normal,2.0,Right,CB
245288,L. Gottwalt,20,Germany,6'4,185lbs,Normal,2.0,Right,CB
182312,Yang Jun,37,China PR,6'2,172lbs,Lean,1.0,Right,GK
239401,N. Knothe,19,Germany,6'2,179lbs,Lean,2.0,Right,CB
243241,A. Buongiorno,19,Italy,6'3,176lbs,Lean,2.0,Left,LB
243497,S. Walukiewicz,18,Poland,6'2,176lbs,Normal,2.0,Right,RCB
232746,Park Jeong Su,24,Korea Republic,6'2,168lbs,Lean,2.0,Right,CB
229163,C. Slattery,19,England,6'3,154lbs,Lean,2.0,Right,CAM
229419,G. Reilly,25,Scotland,5'11,161lbs,Normal,2.0,Right,ST
240939,D. Beyreuther,18,Germany,5'11,157lbs,Lean,2.0,Left,LB
244779,P. Bastianello,20,Italy,6'3,187lbs,Stocky,1.0,Right,GK
227884,B. Osayi-Samuel,20,Nigeria,5'9,159lbs,Lean,3.0,Right,LM
221486,D. O'Shaughnessy,23,Finland,6'3,176lbs,Lean,2.0,Left,LCB
242222,L. Selahi,19,Albania,5'11,154lbs,Lean,3.0,Right,CM
232239,A. Makarov,22,Russia,5'10,161lbs,Lean,2.0,Right,LM
240175,Bruno Jordão,19,Portugal,5'11,157lbs,Normal,3.0,Right,CM
242223,A. Al Hamdan,18,Saudi Arabia,6'1,170lbs,Lean,2.0,Right,ST
242479,D. Henriquez,19,Chile,5'8,143lbs,Normal,3.0,Right,RW
245551,Kike PIna,21,Spain,5'5,137lbs,Normal,2.0,Left,LB
231472,E. Ntim,22,Ghana,5'10,159lbs,Normal,2.0,Right,RB
241456,L. Charman,20,England,6'1,183lbs,Normal,2.0,Right,ST
205361,L. O'Neil,24,England,5'11,176lbs,Lean,2.0,Right,CDM
242225,J. Issa,21,Saudi Arabia,6'1,165lbs,Lean,2.0,Right,CDM
216114,I. Näsberg,22,Norway,6'1,176lbs,Normal,2.0,Left,LB
228658,K. O'Connor,23,Republic of Ireland,6'2,165lbs,Lean,2.0,Left,LB
234290,A. Halme,20,Finland,6'5,172lbs,Lean,2.0,Right,CB
224307,T. Watson,21,England,5'10,161lbs,Lean,2.0,Right,RB
245811,M. Sifneos,21,Netherlands,6'4,170lbs,Lean,2.0,Right,ST
231476,E. Al Joufi,23,Saudi Arabia,5'7,132lbs,Normal,2.0,Right,CDM
233524,U. Singh,22,India,5'11,165lbs,Normal,2.0,Right,RM
233780,A. Maldonado,20,Argentina,6'2,190lbs,Lean,2.0,Right,CB
237876,B. Álvarez,20,Argentina,5'7,150lbs,Normal,2.0,Left,LM
245556,Ximo Miralles,22,Spain,5'10,159lbs,Normal,1.0,Right,GK
202549,I. Furu,24,Norway,6'3,185lbs,Normal,2.0,Left,LCB
229685,J. Fryer,22,England,6'1,159lbs,Normal,1.0,Right,GK
235573,M. Godinho,21,Canada,5'10,154lbs,Normal,2.0,Right,RB
243254,F. Hörberg,19,Sweden,5'11,163lbs,Normal,2.0,Right,RM
212535,A. Calver,22,Australia,6'1,168lbs,Normal,2.0,Right,RB
232759,J. Tymon,19,England,5'10,163lbs,Lean,2.0,Left,LWB
243513,G. Corbo,18,Italy,6'1,168lbs,Lean,2.0,Right,CB
245561,Lombo,19,Spain,6'0,165lbs,Lean,1.0,Right,GK
230714,T. Elšnik,20,Slovenia,5'10,150lbs,Normal,2.0,Left,CM
239930,D. Rasak,22,Poland,6'0,170lbs,Normal,2.0,Right,CDM
227899,A. Peláez,24,Mexico,6'2,187lbs,Normal,1.0,Right,GK
228667,E. Segberg,21,Norway,5'9,143lbs,Lean,2.0,Right,LCM
232507,R. Hironaga,28,Japan,6'1,181lbs,Normal,1.0,Left,GK
244027,K. Böhnlein,28,Germany,6'0,170lbs,Normal,2.0,Left,CDM
236348,S. Atakayi,19,Finland,5'7,143lbs,Lean,3.0,Right,RM
243004,A. Angulo,22,Colombia,6'4,165lbs,Lean,2.0,Right,CB
243516,A. Nguiamba,19,France,5'10,161lbs,Lean,2.0,Left,CDM
223805,A. Whitmore,22,England,5'11,150lbs,Normal,2.0,Right,CB
235325,T. van de Berg,20,Netherlands,6'2,179lbs,Normal,2.0,Right,CB
245565,M. Belkheir,19,Algeria,6'1,170lbs,Lean,2.0,Left,ST
241214,M. Okazaki,19,Japan,5'11,163lbs,Lean,2.0,Right,CB
245566,A. Vogliacco,19,Italy,6'1,172lbs,Normal,2.0,Right,CB
187454,Heo Jae Won,34,Korea Republic,6'2,183lbs,Normal,2.0,Right,CB
191806,Liao Bochao,30,China PR,5'11,154lbs,Normal,2.0,Right,RB
199744,M. Rauschenberg,26,Denmark,6'2,185lbs,Normal,2.0,Right,CB
214080,S. Murillo,24,Colombia,5'9,161lbs,Normal,2.0,Left,LB
223040,F. Çakır,23,Turkey,6'3,176lbs,Normal,1.0,Right,GK
240448,P. Ruiz,19,Argentina,5'8,150lbs,Lean,2.0,Left,LW
240704,Guo Quanbo,20,China PR,6'1,176lbs,Normal,1.0,Right,GK
242752,N. Ferguson,17,England,5'11,154lbs,Normal,2.0,Right,CB
246592,Algobia,19,Spain,5'11,165lbs,Lean,2.0,Right,CM
212033,A. Favaro,22,Italy,6'2,168lbs,Normal,1.0,Right,GK
156481,T. Moniwa,36,Japan,5'11,181lbs,Normal,2.0,Right,CB
235329,J. Gibbons,20,England,5'9,132lbs,Lean,2.0,Right,RB
244801,R. Yamasaki,25,Japan,6'2,176lbs,Normal,2.0,Left,ST
223810,G. Maris,22,England,5'11,165lbs,Normal,2.0,Right,LDM
220995,O. Okungbowa,24,Austria,6'2,168lbs,Normal,2.0,Right,CDM
238659,K. Krasniqi,22,Kosovo,5'10,148lbs,Lean,3.0,Right,CM
243779,E. Weeger,21,Germany,5'10,163lbs,Normal,2.0,Right,RB
239940,B. Mirelis,19,Chile,6'0,159lbs,Lean,2.0,Right,CB
242757,N. Watanabe,23,Japan,5'7,143lbs,Lean,3.0,Right,RM
243525,R. Ljubicic,18,Austria,5'11,168lbs,Lean,2.0,Right,CM
213318,J. Forster,24,Scotland,6'2,168lbs,Normal,2.0,Right,RCB
212295,A. Santos,23,Brazil,5'10,146lbs,Lean,3.0,Right,RM
222025,J. Molina,25,Colombia,6'0,172lbs,Normal,2.0,Right,ST
232265,Long Cheng,23,China PR,6'1,170lbs,Normal,2.0,Right,LCB
233289,O. Olomola,20,England,5'11,176lbs,Stocky,2.0,Right,ST
213834,K. Arthur,22,Ghana,5'6,150lbs,Normal,3.0,Right,RM
242506,A. Majrashi,18,Saudi Arabia,5'7,141lbs,Normal,2.0,Right,RB
225355,W. Parra,23,Colombia,5'5,121lbs,Lean,2.0,Right,RCM
238155,O. Alseth,23,Norway,6'0,170lbs,Lean,2.0,Right,RB
242763,J. Ortíz,19,Colombia,5'11,154lbs,Normal,2.0,Right,RCB
246603,Matis Carvalho,19,Portugal,6'2,176lbs,Normal,1.0,Right,GK
225868,David Gil,24,Spain,6'1,179lbs,Normal,1.0,Left,GK
228685,E. List,21,England,5'10,159lbs,Normal,2.0,Right,ST
243277,J. Mukena,18,Belgium,6'0,159lbs,Lean,2.0,Right,CB
185165,P. Vincenti,31,England,6'3,168lbs,Lean,2.0,Right,CAM
232014,M. Salazar,25,Belize,5'11,181lbs,Normal,2.0,Right,RW
194894,F. Rossi,27,Italy,6'4,183lbs,Lean,1.0,Right,GK
208719,P. Kühn,25,Germany,6'2,207lbs,Normal,1.0,Right,GK
219983,U. Saracco,24,Italy,6'3,183lbs,Lean,1.0,Right,GK
223823,T. Königsmann,21,Germany,6'0,190lbs,Stocky,1.0,Right,GK
211792,J. Pearson,25,England,6'1,165lbs,Normal,2.0,Right,RB
245840,K. Onose,25,Japan,5'10,143lbs,Lean,3.0,Right,RM
236369,C. Zesiger,20,Switzerland,6'4,194lbs,Lean,2.0,Right,LCB
242002,G. Mainero,23,Argentina,5'10,146lbs,Lean,2.0,Right,RW
245330,Adrián,22,Spain,6'0,161lbs,Normal,1.0,Right,GK
246354,S. Tanasijevic,21,Serbia,6'0,159lbs,Normal,2.0,Right,CB
53842,M. Tonge,35,England,6'0,163lbs,Normal,2.0,Right,CM
232531,R. Garay,21,Argentina,5'11,154lbs,Lean,2.0,Right,CM
237395,V. van den Bogert,18,Netherlands,6'1,179lbs,Normal,2.0,Right,CB
242259,A. De Francesco,23,Italy,6'0,161lbs,Lean,2.0,Right,CM
244307,I. Camara,17,France,5'10,161lbs,Normal,2.0,Right,ST
139348,A. Kay,35,England,5'11,187lbs,Stocky,2.0,Right,CDM
226132,N. Cowburn,23,Australia,5'11,165lbs,Lean,2.0,Right,LB
224597,M. Eberwein,22,Germany,6'4,172lbs,Lean,3.0,Right,CAM
240725,I. Aaneba,19,France,5'10,172lbs,Normal,2.0,Right,RB
245333,C. Kountouriotis,20,Greece,6'0,159lbs,Normal,2.0,Right,RW
246101,M. Janssen,19,Netherlands,5'10,154lbs,Normal,2.0,Right,CB
234070,M. Kanabah,25,Saudi Arabia,5'7,154lbs,Normal,2.0,Left,CDM
235606,J. Karlstrøm,21,Norway,6'7,198lbs,Lean,1.0,Right,GK
224855,G. Byers,22,Scotland,5'11,161lbs,Normal,2.0,Right,CM
241239,Lin Liangming,21,China PR,5'10,163lbs,Lean,2.0,Right,RM
244567,A. Putna,23,United States,6'2,179lbs,Stocky,1.0,Right,GK
182359,Yang Qipeng,31,China PR,6'1,168lbs,Lean,1.0,Right,GK
240472,Hu Ruibao,21,China PR,6'1,161lbs,Lean,2.0,Left,CB
245848,Caio Marcelo,20,Brazil,6'3,194lbs,Normal,2.0,Right,CB
202841,J. Carroll,26,Republic of Ireland,6'0,172lbs,Lean,2.0,Left,LB
205145,S. Fraser,23,Scotland,6'0,152lbs,Lean,2.0,Left,LCM
238937,P. Posipal,30,Germany,6'2,172lbs,Lean,2.0,Right,CDM
